event_date,event_location,fighter1,fighter2,result_raw,winner,kd_1,kd_2,str_1,str_2,td_1,td_2,sub_1,sub_2,weight_class,method,method_detail,round,time
"March 28, 2026","Seattle, Washington, USA",Terrance McKinney,Kyle Nelson,win,Terrance McKinney,0,0,13,1,0,0,0,0,Lightweight,KO/TKO,Punches,1,0:24
"March 28, 2026","Seattle, Washington, USA",Tofiq Musayev,Ignacio Bahamondes,win,Tofiq Musayev,0,1,34,32,3,0,0,2,Lightweight,U-DEC,,3,5:00
"March 28, 2026","Seattle, Washington, USA",Lance Gibson Jr.,Chase Hooper,win,Lance Gibson Jr.,1,0,13,11,0,0,0,0,Lightweight,KO/TKO,Knees,1,2:56
"March 28, 2026","Seattle, Washington, USA",Tyrell Fortune,Marcin Tybura,win,Tyrell Fortune,0,0,30,47,3,0,0,0,Heavyweight,U-DEC,,3,5:00
"March 28, 2026","Seattle, Washington, USA",Casey O'Neill,Gabriella Fernandes,win,Casey O'Neill,1,0,25,8,0,0,0,0,Women's Flyweight,KO/TKO,Punches,1,3:11
"March 28, 2026","Seattle, Washington, USA",Navajo Stirling,Bruno Lopes,win,Navajo Stirling,1,0,63,28,0,0,0,0,Light Heavyweight,KO/TKO,Punches,2,4:05
"March 28, 2026","Seattle, Washington, USA",Ricky Simon,Adrian Yanez,draw/draw,,0,1,44,71,2,0,0,0,Bantamweight,M-DEC,,3,5:00
"March 28, 2026","Seattle, Washington, USA",Alexia Thainara,Bruna Brasil,win,Alexia Thainara,0,0,73,37,6,0,2,0,Women's Strawweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Movsar Evloev,Lerone Murphy,win,Movsar Evloev,0,0,86,89,9,0,0,0,Featherweight,M-DEC,,5,5:00
"March 21, 2026","London, England, United Kingdom",Luke Riley,Michael Aswell Jr.,win,Luke Riley,0,0,100,61,0,1,0,0,Featherweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Michael Page,Sam Patterson,win,Michael Page,0,0,27,12,0,0,0,0,Welterweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Iwo Baraniewski,Austen Lane,win,Iwo Baraniewski,1,0,10,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:28
"March 21, 2026","London, England, United Kingdom",Christian Leroy Duncan,Roman Dolidze,win,Christian Leroy Duncan,0,0,54,10,0,3,0,0,Middleweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Danny Silva,Kurtis Campbell,win,Danny Silva,2,0,16,17,1,2,0,0,Featherweight,KO/TKO,Punches,2,0:31
"March 21, 2026","London, England, United Kingdom",Mason Jones,Axel Sola,win,Mason Jones,0,0,110,65,0,3,0,0,Lightweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Nathaniel Wood,Losene Keita,win,Nathaniel Wood,0,0,67,52,0,0,0,0,Featherweight,S-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Mario Pinto,Felipe Franco,win,Mario Pinto,0,0,34,21,2,0,0,0,Heavyweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Mantas Kondratavicius,Antonio Trocoli,win,Mantas Kondratavicius,1,0,75,17,2,1,1,0,Middleweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Brando Pericic,Louie Sutherland,win,Brando Pericic,0,0,19,9,0,1,0,0,Heavyweight,KO/TKO,Punches,1,1:48
"March 21, 2026","London, England, United Kingdom",Abdul-Kareem Al-Selwady,Shem Rock,win,Abdul-Kareem Al-Selwady,0,0,81,47,0,1,0,0,Lightweight,U-DEC,,3,5:00
"March 21, 2026","London, England, United Kingdom",Shanelle Dyer,Ravena Oliveira,win,Shanelle Dyer,0,0,49,26,1,0,0,0,Women's Strawweight,KO/TKO,Punches,2,1:17
"March 14, 2026","Las Vegas, Nevada, USA",Kevin Vallejos,Josh Emmett,win,Kevin Vallejos,2,0,36,3,0,0,0,0,Featherweight,KO/TKO,Punches,1,3:33
"March 14, 2026","Las Vegas, Nevada, USA",Gillian Robertson,Amanda Lemos,win,Gillian Robertson,0,0,12,42,3,1,0,1,Women's Strawweight,U-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Jose Delgado,Andre Fili,win,Jose Delgado,0,0,94,62,1,4,0,0,Featherweight,S-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Marwan Rahiki,Harry Hardwick,win,Marwan Rahiki,0,0,90,65,0,0,0,0,Featherweight,KO/TKO,,2,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Ion Cutelaba,Oumar Sy,win,Ion Cutelaba,0,0,14,5,1,0,1,0,Light Heavyweight,SUB,Guillotine Choke,1,4:24
"March 14, 2026","Las Vegas, Nevada, USA",Charles Johnson,Bruno Silva,win,Charles Johnson,0,0,85,73,0,0,0,0,Flyweight,S-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Myktybek Orolbai,Chris Curtis,win,Myktybek Orolbai,0,0,20,12,19,0,0,0,Welterweight,U-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Vitor Petrino,Steven Asplund,win,Vitor Petrino,0,1,92,61,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Elijah Smith,SuYoung You,win,Elijah Smith,1,0,16,3,0,4,1,0,Bantamweight,SUB,Rear Naked Choke,2,1:04
"March 14, 2026","Las Vegas, Nevada, USA",Manoel Sousa,Bolaji Oki,win,Manoel Sousa,2,0,71,84,0,1,1,0,Lightweight,KO/TKO,Punch,3,4:12
"March 14, 2026","Las Vegas, Nevada, USA",Eryk Anders,Brad Tavares,win,Eryk Anders,0,1,35,48,3,0,0,0,Middleweight,U-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Bia Mesquita,Montse Rendon,win,Bia Mesquita,0,0,18,0,1,0,1,0,Women's Bantamweight,SUB,Rear Naked Choke,1,2:07
"March 14, 2026","Las Vegas, Nevada, USA",Hecher Sosa,Luan Lacerda,win,Hecher Sosa,0,0,104,62,0,4,0,0,Bantamweight,U-DEC,,3,5:00
"March 14, 2026","Las Vegas, Nevada, USA",Piera Rodriguez,Sam Hughes,win,Piera Rodriguez,0,0,107,77,1,0,0,0,Women's Strawweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Charles Oliveira,Max Holloway,win,Charles Oliveira,0,0,50,26,5,0,4,0,Lightweight,U-DEC,,5,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Caio Borralho,Reinier de Ridder,win,Caio Borralho,0,0,57,55,1,2,0,0,Middleweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Raul Rosas Jr.,Rob Font,win,Raul Rosas Jr.,0,0,8,10,16,0,0,0,Bantamweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Drew Dober,Michael Johnson,win,Drew Dober,1,0,22,27,0,0,0,0,Lightweight,KO/TKO,Punch,2,1:53
"March 07, 2026","Las Vegas, Nevada, USA",Gregory Rodrigues,Brunno Ferreira,win,Gregory Rodrigues,1,0,2,2,0,0,0,0,Middleweight,KO/TKO,Punch,1,1:47
"March 07, 2026","Las Vegas, Nevada, USA",Cody Garbrandt,Xiao Long,win,Cody Garbrandt,0,0,28,59,0,1,0,0,Bantamweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Donte Johnson,Cody Brundage,win,Donte Johnson,0,0,45,31,0,2,0,0,Middleweight,S-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Alberto Montes,Ricky Turcios,win,Alberto Montes,0,0,32,22,0,0,1,0,Featherweight,SUB,Anaconda Choke,2,0:40
"March 07, 2026","Las Vegas, Nevada, USA",Nyamjargal Tumendemberel,Cody Durden,win,Nyamjargal Tumendemberel,0,0,25,8,4,3,1,0,Flyweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Sumudaerji,Jesus Aguilar,win,Sumudaerji,0,0,62,31,4,1,0,0,Flyweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Diyar Nurgozhay,Rafael Tobias,win,Diyar Nurgozhay,0,0,94,39,0,2,0,1,Light Heavyweight,U-DEC,,3,5:00
"March 07, 2026","Las Vegas, Nevada, USA",Rodolfo Bellato,Luke Fernandez,win,Rodolfo Bellato,1,0,30,16,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:42
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Lone'er Kavanagh,Brandon Moreno,win,Lone'er Kavanagh,0,0,97,79,0,0,0,0,Flyweight,U-DEC,,5,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",David Martinez,Marlon Vera,win,David Martinez,0,0,71,42,2,0,0,0,Bantamweight,U-DEC,,3,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",King Green,Daniel Zellhuber,win,King Green,1,0,86,17,3,0,0,1,Lightweight,KO/TKO,Punches,2,4:55
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Edgar Chairez,Felipe Bunes,win,Edgar Chairez,0,0,66,54,0,1,0,0,Flyweight,S-DEC,,3,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Imanol Rodriguez,Kevin Borjas,win,Imanol Rodriguez,1,2,46,22,1,0,0,0,Flyweight,KO/TKO,Punch,2,4:21
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Santiago Luna,Angel Pacheco,win,Santiago Luna,0,0,131,56,5,1,1,0,Bantamweight,U-DEC,,3,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Ryan Gandra,Jose Daniel Medina,win,Ryan Gandra,1,0,14,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,0:41
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Ailin Perez,Macy Chiasson,win,Ailin Perez,0,0,27,8,6,0,0,0,Women's Bantamweight,U-DEC,,3,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Cristian Quinonez,Kris Moutinho,win,Cristian Quinonez,0,0,38,28,7,0,2,0,Bantamweight,U-DEC,,3,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Javier Reyes,Douglas Silva de Andrade,win,Javier Reyes,1,0,46,17,1,0,0,0,Featherweight,KO/TKO,Punches,1,4:59
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Regina Tarin,Ernesta Kareckaite,win,Regina Tarin,0,0,114,105,1,1,0,0,Catch Weight,U-DEC,,3,5:00
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Francis Marshall,Erik Silva,win,Francis Marshall,0,0,3,5,1,0,1,0,Featherweight,SUB,Rear Naked Choke,1,2:29
"February 28, 2026","Mexico City, Distrito Federal, Mexico",Damian Pinas,Wes Schultz,win,Damian Pinas,2,0,15,3,0,0,0,0,Middleweight,KO/TKO,Punch,1,2:30
"February 21, 2026","Houston, Texas, USA",Sean Strickland,Anthony Hernandez,win,Sean Strickland,1,0,110,55,0,0,0,0,Middleweight,KO/TKO,Punches,3,2:23
"February 21, 2026","Houston, Texas, USA",Uros Medic,Geoff Neal,win,Uros Medic,1,0,10,3,0,0,0,0,Welterweight,KO/TKO,Punch,1,1:19
"February 21, 2026","Houston, Texas, USA",Melquizael Costa,Dan Ige,win,Melquizael Costa,1,0,19,7,1,1,0,0,Featherweight,KO/TKO,Spinning Back Kick,1,4:56
"February 21, 2026","Houston, Texas, USA",Serghei Spivac,Ante Delija,win,Serghei Spivac,0,0,67,61,1,0,0,0,Heavyweight,U-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Jacobe Smith,Josiah Harrell,win,Jacobe Smith,0,0,33,7,2,0,0,0,Welterweight,KO/TKO,Punches,1,3:01
"February 21, 2026","Houston, Texas, USA",Michel Pereira,Zach Reese,win,Michel Pereira,0,0,63,74,2,1,0,1,Middleweight,S-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Carlos Leal,Chidi Njokuani,win,Carlos Leal,0,0,115,120,0,0,0,0,Welterweight,U-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Ode Osbourne,Alibi Idiris,nc/nc,,0,0,32,30,0,5,0,0,Flyweight,Overturned,,3,5:00
"February 21, 2026","Houston, Texas, USA",Alden Coria,Luis Gurule,win,Alden Coria,0,0,79,50,1,1,0,0,Flyweight,U-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Joselyne Edwards,Nora Cornolle,win,Joselyne Edwards,0,0,19,20,2,0,1,0,Women's Bantamweight,SUB,Rear Naked Choke,2,2:44
"February 21, 2026","Houston, Texas, USA",Punahele Soriano,Ramiz Brahimaj,win,Punahele Soriano,0,0,40,38,3,3,0,0,Welterweight,U-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Jean-Paul Lebosnoyani,Phil Rowe,win,Jean-Paul Lebosnoyani,0,0,66,54,3,0,2,0,Welterweight,S-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Jordan Leavitt,Yadier del Valle,win,Jordan Leavitt,0,0,17,13,4,0,0,0,Featherweight,U-DEC,,3,5:00
"February 21, 2026","Houston, Texas, USA",Carli Judice,Juliana Miller,win,Carli Judice,0,0,79,36,0,2,0,1,Women's Flyweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Mario Bautista,Vinicius Oliveira,win,Mario Bautista,0,0,15,12,5,0,1,0,Bantamweight,SUB,Rear Naked Choke,2,4:46
"February 07, 2026","Las Vegas, Nevada, USA",Kyoji Horiguchi,Amir Albazi,win,Kyoji Horiguchi,0,0,73,16,0,0,0,0,Flyweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Rizvan Kuniev,Jailton Almeida,win,Rizvan Kuniev,0,0,43,31,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Michal Oleksiejczuk,Marc-Andre Barriault,win,Michal Oleksiejczuk,0,0,140,77,1,0,0,0,Middleweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Farid Basharat,Jean Matsumoto,win,Farid Basharat,0,0,80,76,2,7,0,0,Bantamweight,S-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Dustin Jacoby,Julius Walker,win,Dustin Jacoby,1,0,42,7,0,3,0,0,Light Heavyweight,KO/TKO,Punches,2,1:42
"February 07, 2026","Las Vegas, Nevada, USA",Daniil Donchenko,Alex Morono,win,Daniil Donchenko,1,0,100,40,0,0,0,0,Welterweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Nikolay Veretennikov,Niko Price,win,Nikolay Veretennikov,0,0,19,9,0,0,0,0,Welterweight,KO/TKO,Punches,1,1:42
"February 07, 2026","Las Vegas, Nevada, USA",Ketlen Souza,Bruna Brasil,win,Ketlen Souza,0,0,33,31,1,1,0,0,Women's Strawweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Javid Basharat,Gianni Vazquez,win,Javid Basharat,1,0,59,24,3,0,0,2,Bantamweight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Wang Cong,Eduarda Moura,win,Wang Cong,1,0,39,12,0,3,1,1,Catch Weight,U-DEC,,3,5:00
"February 07, 2026","Las Vegas, Nevada, USA",Jakub Wiklacz,Muin Gafurov,win,Jakub Wiklacz,0,0,56,79,0,2,2,0,Bantamweight,SUB,Guillotine Choke,3,4:59
"February 07, 2026","Las Vegas, Nevada, USA",Klaudia Sygula,Priscila Cachoeira,win,Klaudia Sygula,0,0,151,99,0,1,0,0,Women's Bantamweight,U-DEC,,3,5:00
"January 31, 2026","Sydney, New South Wales, Australia",Alexander Volkanovski,Diego Lopes,win,Alexander Volkanovski,0,0,98,70,2,2,1,0,Featherweight,U-DEC,,5,5:00
"January 31, 2026","Sydney, New South Wales, Australia",Benoit Saint Denis,Dan Hooker,win,Benoit Saint Denis,0,0,97,30,2,0,2,2,Lightweight,KO/TKO,Punches,2,4:45
"January 31, 2026","Sydney, New South Wales, Australia",Mauricio Ruffy,Rafael Fiziev,win,Mauricio Ruffy,1,0,55,36,0,0,0,0,Lightweight,KO/TKO,Punches,2,4:30
"January 31, 2026","Sydney, New South Wales, Australia",Tallison Teixeira,Tai Tuivasa,win,Tallison Teixeira,0,0,51,42,3,0,0,0,Heavyweight,U-DEC,,3,5:00
"January 31, 2026","Sydney, New South Wales, Australia",Quillan Salkilld,Jamie Mullarkey,win,Quillan Salkilld,0,0,5,1,2,1,1,0,Lightweight,SUB,Neck Crank,1,3:02
"January 31, 2026","Sydney, New South Wales, Australia",Billy Elekana,Junior Tafa,win,Billy Elekana,0,1,24,38,1,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,2,3:18
"January 31, 2026","Sydney, New South Wales, Australia",Cam Rowston,Cody Brundage,win,Cam Rowston,0,0,57,29,0,0,0,0,Middleweight,KO/TKO,Punches,2,4:08
"January 31, 2026","Sydney, New South Wales, Australia",Jacob Malkoun,Torrez Finney,win,Jacob Malkoun,1,0,117,27,2,0,3,0,Middleweight,U-DEC,,3,5:00
"January 31, 2026","Sydney, New South Wales, Australia",Jonathan Micallef,Oban Elliott,win,Jonathan Micallef,0,0,19,40,1,0,1,0,Welterweight,SUB,Rear Naked Choke,2,3:31
"January 31, 2026","Sydney, New South Wales, Australia",Kaan Ofli,Yizha,win,Kaan Ofli,0,1,48,68,0,3,0,0,Featherweight,M-DEC,,3,5:00
"January 31, 2026","Sydney, New South Wales, Australia",Dom Mar Fan,Sangwook Kim,win,Dom Mar Fan,0,0,99,68,1,1,0,0,Lightweight,U-DEC,,3,5:00
"January 31, 2026","Sydney, New South Wales, Australia",Keiichiro Nakamura,Sebastian Szalay,win,Keiichiro Nakamura,1,0,45,79,0,1,0,0,Featherweight,KO/TKO,Knee,3,3:48
"January 31, 2026","Sydney, New South Wales, Australia",Lawrence Lui,Sulangrangbo,win,Lawrence Lui,0,0,52,56,7,0,0,0,Bantamweight,S-DEC,,3,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Justin Gaethje,Paddy Pimblett,win,Justin Gaethje,2,0,144,156,3,0,0,0,Lightweight,U-DEC,,5,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Sean O'Malley,Song Yadong,win,Sean O'Malley,0,0,48,36,0,3,0,0,Bantamweight,U-DEC,,3,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Waldo Cortes Acosta,Derrick Lewis,win,Waldo Cortes Acosta,1,0,44,8,1,0,0,0,Heavyweight,KO/TKO,Punches,2,3:14
"January 24, 2026","Las Vegas, Nevada, USA",Natalia Silva,Rose Namajunas,win,Natalia Silva,0,0,51,26,1,1,0,0,Women's Flyweight,U-DEC,,3,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Jean Silva,Arnold Allen,win,Jean Silva,0,0,74,56,4,0,0,0,Featherweight,U-DEC,,3,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Umar Nurmagomedov,Deiveson Figueiredo,win,Umar Nurmagomedov,0,0,34,8,2,0,0,0,Bantamweight,U-DEC,,3,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Ateba Gautier,Andrey Pulyaev,win,Ateba Gautier,2,0,34,59,0,0,0,0,Middleweight,U-DEC,,3,5:00
"January 24, 2026","Las Vegas, Nevada, USA",Nikita Krylov,Modestas Bukauskas,win,Nikita Krylov,1,0,72,40,1,0,0,0,Light Heavyweight,KO/TKO,Punch,3,4:57
"January 24, 2026","Las Vegas, Nevada, USA",Alex Perez,Charles Johnson,win,Alex Perez,2,0,39,8,0,0,0,0,Flyweight,KO/TKO,Punch,1,3:16
"January 24, 2026","Las Vegas, Nevada, USA",Josh Hokit,Denzel Freeman,win,Josh Hokit,0,0,37,0,1,0,0,0,Heavyweight,KO/TKO,Punches,1,4:59
"January 24, 2026","Las Vegas, Nevada, USA",Ty Miller,Adam Fugitt,win,Ty Miller,1,0,59,36,0,0,0,0,Welterweight,KO/TKO,Punches,1,4:59
"December 13, 2025","Las Vegas, Nevada, USA",Manel Kape,Brandon Royval,win,Manel Kape,1,0,17,17,0,0,0,0,Flyweight,KO/TKO,Punches,1,3:18
"December 13, 2025","Las Vegas, Nevada, USA",Kevin Vallejos,Giga Chikadze,win,Kevin Vallejos,1,0,20,12,0,0,0,0,Featherweight,KO/TKO,Spinning Back Fist,2,1:29
"December 13, 2025","Las Vegas, Nevada, USA",Cezary Oleksiejczuk,Cesar Almeida,win,Cezary Oleksiejczuk,0,0,14,12,6,0,0,0,Middleweight,U-DEC,,3,5:00
"December 13, 2025","Las Vegas, Nevada, USA",Melquizael Costa,Morgan Charriere,win,Melquizael Costa,1,0,4,2,0,0,0,0,Featherweight,KO/TKO,Kick,1,1:14
"December 13, 2025","Las Vegas, Nevada, USA",Kennedy Nzechukwu,Marcus Buchecha,draw/draw,,0,0,24,27,0,3,0,0,Heavyweight,U-DEC,,3,5:00
"December 13, 2025","Las Vegas, Nevada, USA",King Green,Lance Gibson Jr.,win,King Green,0,0,65,30,1,2,0,0,Catch Weight,S-DEC,,3,5:00
"December 13, 2025","Las Vegas, Nevada, USA",Yaroslav Amosov,Neil Magny,win,Yaroslav Amosov,0,0,9,5,1,0,1,0,Welterweight,SUB,Anaconda Choke,1,3:14
"December 13, 2025","Las Vegas, Nevada, USA",Joanderson Brito,Isaac Thomson,win,Joanderson Brito,0,0,33,21,8,4,2,0,Featherweight,U-DEC,,3,5:00
"December 13, 2025","Las Vegas, Nevada, USA",Steven Asplund,Sean Sharaf,win,Steven Asplund,0,0,170,66,0,0,0,0,Heavyweight,KO/TKO,Punches,2,3:49
"December 13, 2025","Las Vegas, Nevada, USA",Luana Santos,Melissa Croden,win,Luana Santos,0,0,12,22,3,0,1,0,Women's Bantamweight,U-DEC,,3,5:00
"December 13, 2025","Las Vegas, Nevada, USA",Guilherme Pat,Allen Frye Jr.,win,Guilherme Pat,0,0,64,33,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"December 13, 2025","Las Vegas, Nevada, USA",Jamey-Lyn Horth,Tereza Bleda,win,Jamey-Lyn Horth,0,0,16,2,0,0,0,0,Women's Flyweight,KO/TKO,Punches,1,2:05
"December 06, 2025","Las Vegas, Nevada, USA",Petr Yan,Merab Dvalishvili,win,Petr Yan,0,0,139,134,5,2,0,2,Bantamweight,U-DEC,,5,5:00
"December 06, 2025","Las Vegas, Nevada, USA",Joshua Van,Alexandre Pantoja,win,Joshua Van,0,0,2,6,0,0,0,0,Flyweight,KO/TKO,,1,0:26
"December 06, 2025","Las Vegas, Nevada, USA",Tatsuro Taira,Brandon Moreno,win,Tatsuro Taira,0,0,28,9,1,0,0,1,Flyweight,KO/TKO,Punches,2,2:24
"December 06, 2025","Las Vegas, Nevada, USA",Payton Talbott,Henry Cejudo,win,Payton Talbott,1,0,134,60,3,1,0,0,Bantamweight,U-DEC,,3,5:00
"December 06, 2025","Las Vegas, Nevada, USA",Jan Blachowicz,Bogdan Guskov,draw/draw,,1,1,84,80,0,0,1,0,Light Heavyweight,M-DEC,,3,5:00
"December 06, 2025","Las Vegas, Nevada, USA",Manuel Torres,Grant Dawson,win,Manuel Torres,1,0,9,8,0,0,0,0,Lightweight,KO/TKO,Punch,1,2:25
"December 06, 2025","Las Vegas, Nevada, USA",Chris Duncan,Terrance McKinney,win,Chris Duncan,1,0,38,31,1,0,1,0,Lightweight,SUB,Anaconda Choke,1,2:30
"December 06, 2025","Las Vegas, Nevada, USA",Maycee Barber,Karine Silva,win,Maycee Barber,0,0,55,21,3,2,0,0,Women's Flyweight,U-DEC,,3,5:00
"December 06, 2025","Las Vegas, Nevada, USA",Fares Ziam,Nazim Sadykhov,win,Fares Ziam,1,0,31,4,2,0,2,0,Lightweight,KO/TKO,Punches,2,4:59
"December 06, 2025","Las Vegas, Nevada, USA",Brunno Ferreira,Marvin Vettori,win,Brunno Ferreira,0,0,77,88,1,1,0,0,Middleweight,U-DEC,,3,5:00
"December 06, 2025","Las Vegas, Nevada, USA",Jalin Turner,Edson Barboza,win,Jalin Turner,2,0,39,10,0,0,0,0,Lightweight,KO/TKO,Punches,1,2:24
"December 06, 2025","Las Vegas, Nevada, USA",Iwo Baraniewski,Ibo Aslan,win,Iwo Baraniewski,2,1,22,30,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,1:29
"December 06, 2025","Las Vegas, Nevada, USA",Mansur Abdul-Malik,Antonio Trocoli,win,Mansur Abdul-Malik,0,0,2,3,1,0,1,0,Middleweight,SUB,Guillotine Choke,1,1:09
"December 06, 2025","Las Vegas, Nevada, USA",Mairon Santos,Muhammad Naimov,win,Mairon Santos,1,0,27,18,0,0,0,0,Featherweight,KO/TKO,Punches,3,0:21
"November 22, 2025","Doha, Qatar",Arman Tsarukyan,Dan Hooker,win,Arman Tsarukyan,0,0,42,10,2,0,1,2,Lightweight,SUB,Arm Triangle,2,3:34
"November 22, 2025","Doha, Qatar",Ian Machado Garry,Belal Muhammad,win,Ian Machado Garry,0,0,72,56,0,0,0,0,Welterweight,U-DEC,,3,5:00
"November 22, 2025","Doha, Qatar",Volkan Oezdemir,Alonzo Menifield,win,Volkan Oezdemir,1,0,13,2,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,1:27
"November 22, 2025","Doha, Qatar",Myktybek Orolbai,Jack Hermansson,win,Myktybek Orolbai,1,0,15,19,0,0,0,0,Welterweight,KO/TKO,Punch,1,2:46
"November 22, 2025","Doha, Qatar",Waldo Cortes Acosta,Shamil Gaziev,win,Waldo Cortes Acosta,2,0,10,6,0,0,0,0,Heavyweight,KO/TKO,Punch,1,1:22
"November 22, 2025","Doha, Qatar",Kyoji Horiguchi,Tagir Ulanbekov,win,Kyoji Horiguchi,2,0,49,6,0,1,1,1,Flyweight,SUB,Rear Naked Choke,3,2:18
"November 22, 2025","Doha, Qatar",Luke Riley,Bogdan Grad,win,Luke Riley,1,0,14,7,0,4,0,0,Featherweight,KO/TKO,Punches,2,0:30
"November 22, 2025","Doha, Qatar",Nicolas Dalby,Saygid Izagakhmaev,win,Nicolas Dalby,0,0,26,20,0,4,0,0,Welterweight,S-DEC,,3,5:00
"November 22, 2025","Doha, Qatar",Asu Almabayev,Alex Perez,win,Asu Almabayev,0,0,36,40,2,3,1,0,Flyweight,SUB,Guillotine Choke,3,0:22
"November 22, 2025","Doha, Qatar",Abdul Rakhman Yakhyaev,Rafael Cerqueira,win,Abdul Rakhman Yakhyaev,1,0,6,0,1,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,0:33
"November 22, 2025","Doha, Qatar",Aleksandre Topuria,Bekzat Almakhan,win,Aleksandre Topuria,0,0,47,39,2,0,0,0,Bantamweight,U-DEC,,3,5:00
"November 22, 2025","Doha, Qatar",Ismail Naurdiev,Ryan Loder,win,Ismail Naurdiev,1,0,3,1,0,0,0,0,Middleweight,KO/TKO,Punch,1,1:26
"November 22, 2025","Doha, Qatar",Nurullo Aliev,Shem Rock,win,Nurullo Aliev,0,0,51,44,1,1,1,0,Lightweight,U-DEC,,3,5:00
"November 22, 2025","Doha, Qatar",Denzel Freeman,Marek Bujlo,win,Denzel Freeman,0,0,49,31,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"November 15, 2025","New York City, New York, USA",Islam Makhachev,Jack Della Maddalena,win,Islam Makhachev,0,0,30,18,4,0,0,0,Welterweight,U-DEC,,5,5:00
"November 15, 2025","New York City, New York, USA",Valentina Shevchenko,Zhang Weili,win,Valentina Shevchenko,0,0,41,32,5,0,0,0,Women's Flyweight,U-DEC,,5,5:00
